Created At,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,PM2.5 AQI,AQImessage,Risk Factor 
2020-04-21 19:00:00 UTC,23.17,36.55,38.54,1214.00,-77.07,91.23,54.27,33.65,96,Moderate,1
2020-04-21 20:00:00 UTC,24.33,38.70,40.73,1274.00,-77.60,90.17,57.37,34.94,99,Moderate,1
2020-04-21 21:00:00 UTC,20.42,32.62,34.80,1333.97,-77.55,90.00,58.93,30.89,91,Moderate,1
2020-04-21 22:00:00 UTC,41.84,73.98,80.98,1394.00,-78.13,88.97,60.93,56.45,151,Unhealthy,3
2020-04-21 23:00:00 UTC,25.38,39.35,41.75,1454.00,-78.30,88.50,62.47,35.25,100,Moderate,1
2020-04-22 00:00:00 UTC,25.66,40.50,43.14,1514.00,-79.07,88.70,62.23,35.84,102,Unhealthy for Sensitive Groups,2
2020-04-22 01:00:00 UTC,28.01,44.73,47.58,1574.00,-79.87,90.17,58.57,38.08,107,Unhealthy for Sensitive Groups,2
2020-04-22 02:00:00 UTC,31.06,48.72,51.74,1634.00,-79.77,95.00,49.37,40.40,113,Unhealthy for Sensitive Groups,2
2020-04-22 03:00:00 UTC,31.74,49.21,51.79,1694.00,-79.77,100.00,39.97,40.61,114,Unhealthy for Sensitive Groups,2
2020-04-22 04:00:00 UTC,21.34,33.29,35.11,1754.00,-80.33,103.50,29.70,30.79,90,Moderate,1
2020-04-22 05:00:00 UTC,19.93,30.70,32.31,1814.00,-80.50,106.43,23.97,29.03,87,Moderate,1
2020-04-22 06:00:00 UTC,17.37,26.98,28.40,1874.00,-79.83,106.60,20.57,25.83,80,Moderate,1
2020-04-22 07:00:00 UTC,21.56,32.64,34.24,1934.00,-81.30,107.53,23.07,30.84,90,Moderate,1
2020-04-22 08:00:00 UTC,26.22,40.16,42.25,1994.00,-80.60,107.93,23.00,35.64,101,Unhealthy for Sensitive Groups,2
2020-04-22 09:00:00 UTC,31.02,46.62,48.79,2054.00,-80.17,106.87,23.07,39.23,110,Unhealthy for Sensitive Groups,2
2020-04-22 10:00:00 UTC,37.04,57.76,61.15,2114.00,-80.23,104.97,29.17,45.06,125,Unhealthy for Sensitive Groups,2
2020-04-22 11:00:00 UTC,64.99,97.98,103.08,2174.00,-80.57,102.83,32.83,65.07,156,Unhealthy,3
2020-04-22 12:00:00 UTC,62.89,96.05,101.41,2234.00,-80.07,99.77,36.97,63.72,155,Unhealthy,3
2020-04-22 13:00:00 UTC,46.36,71.80,75.86,2294.00,-80.40,97.43,41.20,50.43,138,Unhealthy for Sensitive Groups,2
2020-04-22 14:00:00 UTC,28.04,44.51,47.29,2354.00,-81.00,96.53,45.27,38.00,107,Unhealthy for Sensitive Groups,2
2020-04-22 15:00:00 UTC,36.80,58.09,61.83,2414.00,-79.30,95.40,48.13,44.62,123,Unhealthy for Sensitive Groups,2
2020-04-22 16:00:00 UTC,46.44,72.42,76.93,2474.00,-78.60,94.30,49.10,50.34,138,Unhealthy for Sensitive Groups,2
2020-04-22 17:00:00 UTC,42.08,66.34,70.08,2534.00,-78.57,93.40,49.60,48.07,132,Unhealthy for Sensitive Groups,2
2020-04-22 18:00:00 UTC,35.70,57.58,60.93,2594.00,-79.80,92.00,53.50,44.46,123,Unhealthy for Sensitive Groups,2
2020-04-22 19:00:00 UTC,37.74,61.77,65.88,2654.00,-79.63,91.40,56.27,46.17,127,Unhealthy for Sensitive Groups,2
2020-04-22 20:00:00 UTC,31.74,52.91,56.52,2714.00,-79.37,90.03,59.33,42.55,118,Unhealthy for Sensitive Groups,2
2020-04-22 21:00:00 UTC,31.42,52.41,55.78,2773.97,-80.14,89.93,59.07,42.27,118,Unhealthy for Sensitive Groups,2
2020-04-22 22:00:00 UTC,35.85,58.75,62.55,2834.00,-79.70,89.03,59.93,45.40,125,Unhealthy for Sensitive Groups,2
2020-04-22 23:00:00 UTC,37.46,61.97,66.36,923.73,-78.59,88.18,61.59,46.22,127,Unhealthy for Sensitive Groups,2
2020-04-23 00:00:00 UTC,36.74,60.40,64.01,60.00,-78.93,88.97,59.87,45.58,126,Unhealthy for Sensitive Groups,2
2020-04-23 01:00:00 UTC,41.18,67.76,72.18,120.00,-79.00,89.57,58.33,48.90,134,Unhealthy for Sensitive Groups,2
2020-04-23 02:00:00 UTC,50.55,82.21,87.41,180.00,-79.60,94.33,48.90,54.90,149,Unhealthy for Sensitive Groups,2
2020-04-23 03:00:00 UTC,50.00,79.53,84.13,240.00,-80.47,99.87,39.03,53.73,146,Unhealthy for Sensitive Groups,2
2020-04-23 04:00:00 UTC,43.92,69.28,73.03,300.00,-80.63,103.10,31.80,49.01,134,Unhealthy for Sensitive Groups,2
2020-04-23 05:00:00 UTC,29.94,47.19,49.90,360.00,-80.13,105.63,26.20,39.37,111,Unhealthy for Sensitive Groups,2
2020-04-23 06:00:00 UTC,27.57,44.18,46.99,420.00,-79.10,106.80,20.97,37.79,107,Unhealthy for Sensitive Groups,2
2020-04-23 07:00:00 UTC,26.41,42.28,44.89,480.00,-79.47,107.67,19.70,36.31,103,Unhealthy for Sensitive Groups,2
2020-04-23 08:00:00 UTC,32.85,54.25,58.02,540.00,-79.60,107.93,22.77,43.56,121,Unhealthy for Sensitive Groups,2
2020-04-23 09:00:00 UTC,31.38,47.95,50.44,600.00,-79.83,107.03,22.03,40.00,112,Unhealthy for Sensitive Groups,2
2020-04-23 10:00:00 UTC,40.06,61.25,64.46,660.00,-79.23,104.60,27.23,45.92,127,Unhealthy for Sensitive Groups,2
2020-04-23 11:00:00 UTC,60.75,93.40,99.04,720.00,-77.87,102.20,37.03,61.58,154,Unhealthy,3
2020-04-23 12:00:00 UTC,65.38,101.54,107.54,780.00,-79.27,99.30,43.87,66.98,157,Unhealthy,3
2020-04-23 13:00:00 UTC,39.91,63.74,67.72,840.00,-79.80,97.20,44.67,46.98,129,Unhealthy for Sensitive Groups,2
2020-04-23 14:00:00 UTC,34.63,56.13,59.72,900.00,-78.83,95.70,49.20,43.77,121,Unhealthy for Sensitive Groups,2
2020-04-23 15:00:00 UTC,37.11,59.75,63.47,960.00,-78.73,95.00,51.00,45.33,125,Unhealthy for Sensitive Groups,2
2020-04-23 16:00:00 UTC,46.01,72.65,77.02,1020.00,-78.30,94.00,48.50,50.43,138,Unhealthy for Sensitive Groups,2
2020-04-23 17:00:00 UTC,39.54,62.30,66.14,1080.00,-78.27,93.10,44.90,46.38,128,Unhealthy for Sensitive Groups,2
2020-04-23 18:00:00 UTC,34.39,55.50,59.12,1140.00,-76.67,92.03,48.90,43.63,121,Unhealthy for Sensitive Groups,2
2020-04-23 19:00:00 UTC,28.76,46.97,49.91,1200.00,-78.00,91.37,51.63,39.60,111,Unhealthy for Sensitive Groups,2
2020-04-23 20:00:00 UTC,26.81,44.39,47.19,1260.00,-78.00,90.33,54.47,38.29,108,Unhealthy for Sensitive Groups,2
2020-04-23 21:00:00 UTC,27.84,46.17,49.46,1320.00,-76.57,88.37,58.77,39.21,110,Unhealthy for Sensitive Groups,2
2020-04-23 22:00:00 UTC,36.83,62.73,66.98,1380.00,-77.50,87.00,61.97,48.50,133,Unhealthy for Sensitive Groups,2
2020-04-23 23:00:00 UTC,53.15,87.78,94.14,1440.00,-76.73,87.57,62.27,61.04,154,Unhealthy,3
2020-04-24 00:00:00 UTC,59.22,95.62,101.88,1500.00,-77.50,88.43,61.90,63.33,155,Unhealthy,3
2020-04-24 01:00:00 UTC,44.53,71.96,76.68,1560.00,-78.47,89.57,59.13,50.12,137,Unhealthy for Sensitive Groups,2
2020-04-24 02:00:00 UTC,35.11,56.27,59.81,1620.00,-78.60,93.33,50.23,43.92,122,Unhealthy for Sensitive Groups,2
2020-04-24 03:00:00 UTC,25.56,40.41,42.68,1680.00,-78.00,96.80,40.23,35.53,101,Unhealthy for Sensitive Groups,2
2020-04-24 04:00:00 UTC,17.59,27.99,29.68,1740.00,-78.87,100.10,32.33,26.87,82,Moderate,1
2020-04-24 05:00:00 UTC,15.17,23.03,24.21,1800.00,-78.27,103.47,24.90,22.40,73,Moderate,1
2020-04-24 06:00:00 UTC,17.65,27.85,29.64,1860.00,-78.20,104.57,22.27,25.94,80,Moderate,1
2020-04-24 07:00:00 UTC,21.19,32.60,34.43,1920.00,-78.93,104.43,23.27,30.64,90,Moderate,1
2020-04-24 08:00:00 UTC,36.78,56.20,59.23,1980.00,-79.13,105.63,25.00,44.07,122,Unhealthy for Sensitive Groups,2
2020-04-24 09:00:00 UTC,35.81,56.01,59.47,2040.00,-79.20,104.43,27.07,44.58,123,Unhealthy for Sensitive Groups,2
2020-04-24 10:00:00 UTC,32.91,49.89,52.22,2100.00,-78.73,103.10,29.63,40.97,114,Unhealthy for Sensitive Groups,2
2020-04-24 11:00:00 UTC,50.31,76.82,81.16,2160.00,-79.27,100.90,39.07,53.91,146,Unhealthy for Sensitive Groups,2
2020-04-24 12:00:00 UTC,36.71,56.56,59.98,2220.00,-78.30,97.67,45.17,43.86,122,Unhealthy for Sensitive Groups,2
2020-04-24 13:00:00 UTC,32.87,51.45,54.43,2280.00,-78.60,96.33,44.90,41.78,116,Unhealthy for Sensitive Groups,2
2020-04-24 14:00:00 UTC,31.82,50.32,53.27,2340.00,-78.97,95.67,45.97,41.06,115,Unhealthy for Sensitive Groups,2
2020-04-24 15:00:00 UTC,27.94,44.36,47.36,2400.00,-79.03,94.77,49.70,38.07,107,Unhealthy for Sensitive Groups,2
2020-04-24 16:00:00 UTC,19.89,32.15,34.24,2460.00,-78.03,93.80,53.00,30.99,91,Moderate,1
2020-04-24 17:00:00 UTC,21.22,34.69,37.05,2520.00,-77.73,92.90,55.47,32.53,94,Moderate,1
2020-04-24 18:00:00 UTC,30.25,48.73,52.01,2580.00,-77.10,91.97,57.30,40.32,113,Unhealthy for Sensitive Groups,2
2020-04-24 19:00:00 UTC,45.14,70.08,74.27,2640.00,-76.80,92.00,54.33,49.36,135,Unhealthy for Sensitive Groups,2
2020-04-24 20:00:00 UTC,43.57,66.42,70.36,2700.00,-76.80,91.00,50.27,48.05,132,Unhealthy for Sensitive Groups,2
2020-04-24 21:00:00 UTC,42.64,65.52,69.05,2760.00,-76.90,89.93,52.80,47.64,131,Unhealthy for Sensitive Groups,2
2020-04-24 22:00:00 UTC,34.89,54.04,56.92,2820.00,-77.97,89.07,54.70,42.97,119,Unhealthy for Sensitive Groups,2
2020-04-24 23:00:00 UTC,34.66,54.38,57.90,2880.00,-78.87,88.23,57.17,43.13,120,Unhealthy for Sensitive Groups,2
2020-04-25 00:00:00 UTC,37.65,58.79,62.01,2940.00,-78.53,89.10,57.57,45.12,125,Unhealthy for Sensitive Groups,2
2020-04-25 01:00:00 UTC,45.64,69.93,73.89,3000.00,-77.67,90.47,51.47,49.34,135,Unhealthy for Sensitive Groups,2
2020-04-25 02:00:00 UTC,57.02,85.16,89.54,3060.00,-78.47,95.97,38.87,56.30,151,Unhealthy,3
2020-04-25 03:00:00 UTC,56.87,83.61,87.74,3120.00,-77.90,100.37,29.90,55.83,151,Unhealthy,3
2020-04-25 04:00:00 UTC,47.39,71.83,75.38,3180.00,-78.23,103.47,23.83,51.84,141,Unhealthy for Sensitive Groups,2
2020-04-25 05:00:00 UTC,40.86,60.01,62.60,3240.00,-77.53,105.20,22.43,45.55,126,Unhealthy for Sensitive Groups,2
2020-04-25 06:00:00 UTC,37.11,55.18,57.79,3300.00,-76.83,105.70,22.60,43.42,121,Unhealthy for Sensitive Groups,2
2020-04-25 07:00:00 UTC,33.11,48.35,50.52,3360.00,-79.03,105.77,22.70,40.20,113,Unhealthy for Sensitive Groups,2
2020-04-25 08:00:00 UTC,42.08,61.51,64.15,3420.00,-79.53,106.17,22.60,45.93,127,Unhealthy for Sensitive Groups,2
2020-04-25 09:00:00 UTC,37.85,55.73,58.14,3480.00,-79.23,105.53,26.03,43.41,120,Unhealthy for Sensitive Groups,2
2020-04-25 10:00:00 UTC,41.56,61.88,64.98,3540.00,-79.17,103.37,32.30,46.28,128,Unhealthy for Sensitive Groups,2
2020-04-25 11:00:00 UTC,79.93,121.16,127.72,3600.00,-78.70,101.13,36.47,80.07,164,Unhealthy,3
2020-04-25 12:00:00 UTC,118.13,182.00,193.13,3660.00,-80.17,98.67,35.90,120.61,185,Unhealthy,3
2020-04-25 13:00:00 UTC,252.24,412.91,441.37,3720.00,-79.60,96.90,39.70,274.53,325,Hazardous,5
2020-04-25 14:00:00 UTC,186.46,299.18,318.72,3780.00,-78.47,96.00,38.33,198.72,249,Very Unhealthy,4
2020-04-25 15:00:00 UTC,88.85,135.05,142.84,3840.00,-79.20,95.60,40.73,89.32,168,Unhealthy,3
2020-04-25 16:00:00 UTC,82.71,126.57,133.71,3900.00,-78.13,94.20,44.97,83.62,166,Unhealthy,3
2020-04-25 17:00:00 UTC,62.91,96.57,102.10,3960.00,-77.73,93.60,48.57,63.64,155,Unhealthy,3
2020-04-25 18:00:00 UTC,86.90,135.78,144.06,4020.00,-77.67,92.97,50.73,89.79,169,Unhealthy,3
2020-04-25 19:00:00 UTC,84.30,132.68,140.75,4080.00,-77.07,92.80,52.07,87.71,168,Unhealthy,3
2020-04-25 20:00:00 UTC,72.13,113.82,120.70,3968.68,-78.64,92.20,53.08,75.14,161,Unhealthy,3
2020-04-25 21:00:00 UTC,70.41,111.19,118.74,4.00,-78.83,90.50,56.17,73.34,160,Unhealthy,3
2020-04-25 22:00:00 UTC,91.46,145.78,155.69,4.00,-76.25,86.75,64.00,96.34,172,Unhealthy,3
2020-04-25 23:00:00 UTC,75.00,119.58,126.93,10.00,-77.50,86.80,66.90,78.93,163,Unhealthy,3
2020-04-26 00:00:00 UTC,58.39,92.40,98.42,50.00,-77.73,90.40,60.87,61.46,154,Unhealthy,3
2020-04-26 01:00:00 UTC,47.18,74.13,78.56,110.00,-78.17,92.23,55.00,50.88,139,Unhealthy for Sensitive Groups,2
2020-04-26 02:00:00 UTC,42.11,65.04,68.70,170.00,-76.87,96.37,45.67,47.55,131,Unhealthy for Sensitive Groups,2
2020-04-26 03:00:00 UTC,50.77,77.91,82.28,230.00,-78.10,100.40,38.80,53.58,146,Unhealthy for Sensitive Groups,2
2020-04-26 04:00:00 UTC,29.94,44.81,46.96,290.00,-78.47,102.90,31.57,38.45,108,Unhealthy for Sensitive Groups,2
2020-04-26 05:00:00 UTC,24.13,35.88,37.49,350.00,-78.67,105.43,27.87,33.00,95,Moderate,1
2020-04-26 06:00:00 UTC,26.03,38.61,40.24,410.00,-78.43,105.10,27.77,34.86,99,Moderate,1
2020-04-26 07:00:00 UTC,32.67,48.33,50.52,470.00,-78.57,105.50,28.07,39.40,111,Unhealthy for Sensitive Groups,2
2020-04-26 08:00:00 UTC,23.05,35.36,37.21,530.00,-78.30,103.07,35.13,32.56,94,Moderate,1
2020-04-26 09:00:00 UTC,23.21,35.09,36.69,590.00,-78.53,95.63,46.50,32.56,94,Moderate,1
2020-04-26 10:00:00 UTC,53.24,80.12,84.43,650.00,-78.47,96.67,49.50,57.07,152,Unhealthy,3
2020-04-26 11:00:00 UTC,115.18,177.74,188.52,710.00,-78.87,96.17,45.27,117.76,183,Unhealthy,3
2020-04-26 12:00:00 UTC,117.53,180.72,191.32,770.00,-78.23,95.27,44.90,119.72,184,Unhealthy,3
2020-04-26 13:00:00 UTC,126.53,195.74,207.17,830.00,-78.60,93.67,46.73,129.72,189,Unhealthy,3
2020-04-26 14:00:00 UTC,101.78,155.83,164.97,890.00,-78.33,93.00,48.57,103.13,176,Unhealthy,3
2020-04-26 15:00:00 UTC,79.09,121.69,128.75,950.00,-77.87,93.00,47.33,80.36,164,Unhealthy,3
2020-04-26 16:00:00 UTC,68.26,105.24,111.29,1010.00,-77.67,93.03,48.43,69.42,158,Unhealthy,3
2020-04-26 17:00:00 UTC,50.37,77.28,81.65,1070.00,-77.17,92.63,49.90,52.55,143,Unhealthy for Sensitive Groups,2
2020-04-26 18:00:00 UTC,41.66,64.30,67.92,1130.00,-76.70,91.77,52.00,47.19,130,Unhealthy for Sensitive Groups,2
2020-04-26 19:00:00 UTC,84.97,132.96,141.01,1190.00,-76.73,90.83,52.83,88.02,168,Unhealthy,3
2020-04-26 20:00:00 UTC,128.87,205.40,219.05,1250.00,-76.77,90.57,52.37,136.21,193,Unhealthy,3
2020-04-26 21:00:00 UTC,135.80,217.54,231.49,1309.97,-76.52,90.00,53.38,144.30,197,Unhealthy,3
2020-04-26 22:00:00 UTC,187.47,316.78,339.50,1370.00,-76.70,89.73,54.00,210.46,260,Very Unhealthy,4
2020-04-26 23:00:00 UTC,144.26,237.50,253.84,1430.00,-77.10,89.60,54.50,157.60,208,Very Unhealthy,4
2020-04-27 00:00:00 UTC,126.94,206.28,219.36,1490.00,-77.23,90.27,54.00,136.76,193,Unhealthy,3
2020-04-27 01:00:00 UTC,128.75,209.05,222.51,1550.00,-77.20,91.33,51.67,138.61,194,Unhealthy,3
2020-04-27 02:00:00 UTC,149.68,246.74,262.83,1610.00,-77.73,92.87,49.63,163.72,214,Very Unhealthy,4
2020-04-27 03:00:00 UTC,110.61,177.78,188.80,1670.00,-78.37,95.60,45.50,117.78,183,Unhealthy,3
2020-04-27 04:00:00 UTC,78.60,122.12,128.67,1730.00,-78.47,98.37,40.80,80.67,164,Unhealthy,3
2020-04-27 05:00:00 UTC,70.66,109.83,115.90,1790.00,-78.80,99.87,38.77,72.50,160,Unhealthy,3
2020-04-27 06:00:00 UTC,37.15,58.11,61.82,1850.00,-78.27,94.63,47.40,44.73,124,Unhealthy for Sensitive Groups,2
2020-04-27 07:00:00 UTC,39.88,63.67,67.71,1910.00,-78.17,88.67,61.13,46.92,129,Unhealthy for Sensitive Groups,2
2020-04-27 08:00:00 UTC,50.20,80.23,84.79,1970.00,-78.63,92.17,59.37,53.63,146,Unhealthy for Sensitive Groups,2
2020-04-27 09:00:00 UTC,58.32,93.18,98.75,2030.00,-78.57,93.17,54.43,61.42,154,Unhealthy,3
2020-04-27 10:00:00 UTC,61.72,98.91,105.17,677.93,-78.82,93.39,55.46,65.21,156,Unhealthy,3
2020-04-27 11:00:00 UTC,46.70,72.70,76.64,68.00,-77.43,93.03,54.20,50.52,138,Unhealthy for Sensitive Groups,2
2020-04-27 12:00:00 UTC,38.48,57.27,60.27,128.00,-78.23,92.17,56.03,45.02,124,Unhealthy for Sensitive Groups,2
2020-04-27 13:00:00 UTC,43.52,65.40,68.84,188.00,-78.53,91.00,58.97,48.38,133,Unhealthy for Sensitive Groups,2
2020-04-27 14:00:00 UTC,38.96,59.09,62.22,248.00,-78.77,90.97,59.10,45.03,124,Unhealthy for Sensitive Groups,2
2020-04-27 15:00:00 UTC,73.41,116.30,123.56,308.00,-78.90,89.90,57.00,78.70,163,Unhealthy,3
2020-04-27 16:00:00 UTC,32.31,49.87,52.41,368.00,-77.70,88.77,55.10,41.02,115,Unhealthy for Sensitive Groups,2
2020-04-27 17:00:00 UTC,32.76,51.29,54.10,428.00,-77.13,88.00,56.13,41.75,116,Unhealthy for Sensitive Groups,2
2020-04-27 18:00:00 UTC,30.38,47.70,50.34,488.00,-77.80,88.00,56.27,39.75,111,Unhealthy for Sensitive Groups,2
2020-04-27 19:00:00 UTC,21.33,32.96,34.83,548.00,-77.10,87.70,54.80,31.46,92,Moderate,1
2020-04-27 20:00:00 UTC,20.29,31.46,33.19,608.00,-77.73,87.63,54.57,30.44,90,Moderate,1
2020-04-27 21:00:00 UTC,25.92,40.33,42.75,667.97,-75.38,86.97,56.07,35.90,102,Unhealthy for Sensitive Groups,2
2020-04-27 22:00:00 UTC,26.67,41.44,43.77,728.00,-77.27,86.97,57.00,36.57,104,Unhealthy for Sensitive Groups,2
2020-04-27 23:00:00 UTC,28.58,44.69,46.99,788.00,-77.63,86.17,57.53,38.43,108,Unhealthy for Sensitive Groups,2
2020-04-28 00:00:00 UTC,31.95,50.30,53.39,848.00,-78.00,86.20,58.63,41.24,115,Unhealthy for Sensitive Groups,2
2020-04-28 01:00:00 UTC,37.18,57.40,60.62,908.00,-78.03,88.17,55.33,44.27,123,Unhealthy for Sensitive Groups,2
2020-04-28 02:00:00 UTC,32.29,48.20,50.50,968.00,-77.73,92.07,49.00,39.99,112,Unhealthy for Sensitive Groups,2
2020-04-28 03:00:00 UTC,27.87,41.39,43.49,1028.00,-77.77,96.27,43.03,36.43,103,Unhealthy for Sensitive Groups,2
2020-04-28 04:00:00 UTC,28.78,43.22,45.24,1088.00,-78.53,95.57,45.67,36.78,104,Unhealthy for Sensitive Groups,2
2020-04-28 05:00:00 UTC,29.33,44.69,46.91,1148.00,-77.93,93.67,52.97,38.15,108,Unhealthy for Sensitive Groups,2
2020-04-28 06:00:00 UTC,31.91,47.68,49.95,1208.00,-78.33,97.50,45.57,39.66,111,Unhealthy for Sensitive Groups,2
2020-04-28 07:00:00 UTC,23.45,34.71,36.12,1268.00,-78.53,97.73,41.80,32.51,94,Moderate,1
2020-04-28 08:00:00 UTC,23.76,34.84,36.43,1328.00,-78.43,96.53,43.77,32.57,94,Moderate,1
2020-04-28 09:00:00 UTC,28.92,42.99,44.86,1388.00,-78.00,96.67,44.60,37.32,105,Unhealthy for Sensitive Groups,2
2020-04-28 10:00:00 UTC,24.95,37.05,38.76,1448.00,-77.33,96.07,43.20,33.81,97,Moderate,1
2020-04-28 11:00:00 UTC,28.11,41.94,44.10,1508.00,-77.97,95.03,44.13,36.51,103,Unhealthy for Sensitive Groups,2
2020-04-28 12:00:00 UTC,29.34,43.60,45.92,1568.00,-78.57,93.83,47.93,37.77,107,Unhealthy for Sensitive Groups,2
2020-04-28 13:00:00 UTC,36.59,55.25,58.01,1628.00,-78.67,93.00,50.53,43.41,120,Unhealthy for Sensitive Groups,2
2020-04-28 14:00:00 UTC,34.94,52.78,55.52,1688.00,-78.90,92.20,51.53,42.33,118,Unhealthy for Sensitive Groups,2
2020-04-28 15:00:00 UTC,27.96,42.54,44.57,1748.00,-78.07,92.00,52.70,37.14,105,Unhealthy for Sensitive Groups,2
2020-04-28 16:00:00 UTC,31.08,47.87,50.87,1808.00,-78.77,91.07,54.07,39.75,111,Unhealthy for Sensitive Groups,2
2020-04-28 17:00:00 UTC,101.71,160.88,171.40,1868.00,-78.30,89.57,56.47,107.02,178,Unhealthy,3
2020-04-28 18:00:00 UTC,86.61,136.11,144.99,1928.00,-76.73,88.93,56.33,90.01,169,Unhealthy,3
2020-04-28 19:00:00 UTC,65.35,102.16,108.41,1988.00,-76.70,88.57,56.40,67.38,157,Unhealthy,3
2020-04-28 20:00:00 UTC,63.49,99.14,104.96,2048.00,-77.77,88.90,55.90,65.38,156,Unhealthy,3
2020-04-28 21:00:00 UTC,65.88,102.76,108.60,2107.97,-76.86,88.34,56.45,67.78,157,Unhealthy,3
2020-04-28 22:00:00 UTC,46.08,72.21,76.57,2168.00,-77.10,87.37,58.40,50.20,137,Unhealthy for Sensitive Groups,2
2020-04-28 23:00:00 UTC,37.07,59.11,63.06,2228.00,-77.03,86.30,59.23,45.12,125,Unhealthy for Sensitive Groups,2
2020-04-29 00:00:00 UTC,31.95,50.06,53.21,2288.00,-78.17,86.90,57.30,40.94,114,Unhealthy for Sensitive Groups,2
2020-04-29 01:00:00 UTC,30.43,46.49,49.00,2348.00,-78.27,88.67,53.73,39.11,110,Unhealthy for Sensitive Groups,2
2020-04-29 02:00:00 UTC,30.47,45.77,48.06,2408.00,-79.00,90.93,50.13,38.84,109,Unhealthy for Sensitive Groups,2
2020-04-29 03:00:00 UTC,26.54,40.47,42.66,2468.00,-79.70,93.40,47.57,34.66,98,Moderate,1
2020-04-29 04:00:00 UTC,12.47,20.32,21.64,2528.00,-78.90,92.00,51.43,19.46,66,Moderate,1
2020-04-29 05:00:00 UTC,17.48,27.08,28.60,2588.00,-79.73,93.17,49.47,26.24,81,Moderate,1
2020-04-29 06:00:00 UTC,35.29,54.16,57.21,2648.00,-80.50,93.07,51.60,42.59,118,Unhealthy for Sensitive Groups,2
2020-04-29 07:00:00 UTC,22.63,34.33,35.93,2708.00,-82.37,92.17,51.77,31.44,92,Moderate,1
2020-04-29 08:00:00 UTC,19.80,29.82,31.18,2768.00,-81.93,91.30,53.10,28.47,85,Moderate,1
2020-04-29 09:00:00 UTC,36.54,55.70,59.08,2828.00,-80.83,92.00,50.63,43.31,120,Unhealthy for Sensitive Groups,2
2020-04-29 10:00:00 UTC,42.50,64.34,68.34,2888.00,-83.37,92.00,48.77,47.26,130,Unhealthy for Sensitive Groups,2
2020-04-29 11:00:00 UTC,70.68,110.94,118.20,2948.00,-82.43,91.83,50.03,73.65,160,Unhealthy,3
2020-04-29 12:00:00 UTC,87.18,137.39,145.80,3008.00,-82.83,90.80,53.17,90.86,169,Unhealthy,3
2020-04-29 13:00:00 UTC,51.31,78.44,82.80,3068.00,-82.83,89.60,55.77,53.11,144,Unhealthy for Sensitive Groups,2
2020-04-29 14:00:00 UTC,45.76,70.30,74.73,3128.00,-83.43,89.00,57.43,49.51,135,Unhealthy for Sensitive Groups,2
2020-04-29 15:00:00 UTC,43.68,67.41,71.55,3188.00,-83.50,88.70,57.60,48.41,133,Unhealthy for Sensitive Groups,2
2020-04-29 16:00:00 UTC,38.34,59.01,62.36,3248.00,-82.77,88.10,57.93,45.05,125,Unhealthy for Sensitive Groups,2
2020-04-29 17:00:00 UTC,32.67,49.72,52.38,3308.00,-82.77,88.00,58.43,40.96,114,Unhealthy for Sensitive Groups,2
2020-04-29 18:00:00 UTC,29.52,45.04,47.61,3368.00,-81.93,88.00,59.17,38.56,109,Unhealthy for Sensitive Groups,2
2020-04-29 19:00:00 UTC,31.90,48.54,51.30,3428.00,-81.27,87.47,60.33,40.26,113,Unhealthy for Sensitive Groups,2
2020-04-29 20:00:00 UTC,56.15,86.66,91.60,3488.00,-81.33,88.00,60.37,58.44,153,Unhealthy,3
2020-04-29 21:00:00 UTC,68.51,106.91,113.29,3547.97,-81.38,88.00,60.72,70.51,159,Unhealthy,3
2020-04-29 22:00:00 UTC,84.43,132.40,140.76,3608.00,-82.37,87.97,60.80,87.51,168,Unhealthy,3
2020-04-29 23:00:00 UTC,109.87,176.73,188.54,3668.00,-82.07,87.20,63.20,117.07,183,Unhealthy,3
2020-04-30 00:00:00 UTC,96.17,151.81,161.90,3728.00,-82.30,87.40,61.17,100.47,174,Unhealthy,3
2020-04-30 01:00:00 UTC,63.64,99.53,105.43,3788.00,-80.73,89.23,55.50,65.83,156,Unhealthy,3
2020-04-30 02:00:00 UTC,42.55,64.70,68.26,3848.00,-80.83,93.30,46.77,47.18,130,Unhealthy for Sensitive Groups,2
2020-04-30 03:00:00 UTC,36.56,55.80,58.80,3908.00,-82.50,95.83,41.93,43.95,122,Unhealthy for Sensitive Groups,2
2020-04-30 04:00:00 UTC,41.79,63.52,66.93,3968.00,-82.97,98.33,39.17,46.67,129,Unhealthy for Sensitive Groups,2
2020-04-30 05:00:00 UTC,34.55,51.50,53.91,4028.00,-83.30,101.53,33.73,41.78,116,Unhealthy for Sensitive Groups,2
2020-04-30 06:00:00 UTC,35.01,51.84,54.34,4088.00,-82.27,101.63,31.87,42.10,117,Unhealthy for Sensitive Groups,2
2020-04-30 07:00:00 UTC,33.51,50.05,52.45,4148.00,-82.53,102.40,32.27,41.12,115,Unhealthy for Sensitive Groups,2
2020-04-30 08:00:00 UTC,24.88,37.49,39.31,4208.00,-80.47,96.10,44.67,33.67,96,Moderate,1
2020-04-30 09:00:00 UTC,26.80,41.03,43.27,4268.00,-80.47,89.47,56.67,36.18,103,Unhealthy for Sensitive Groups,2
